,Waktu,Temp1,Temp2,Humid 1,Humid 2,Baterai,Temp outdoor,Humidity outdoor
2381,2025-11-30 18:47:33+07:00,25.5,26.1,67.5,68.8,50.0,,
36155,2025-11-30 18:47:57+07:00,,,,,,24.5,81.0
36156,2025-11-30 18:48:28+07:00,,,,,,24.5,80.8
36157,2025-11-30 18:48:59+07:00,,,,,,24.5,80.8
36158,2025-11-30 18:49:30+07:00,,,,,,24.5,80.9
36159,2025-11-30 18:50:01+07:00,,,,,,24.5,81.0
36160,2025-11-30 18:50:32+07:00,,,,,,24.5,81.0
36161,2025-11-30 18:51:03+07:00,,,,,,24.5,81.2
36162,2025-11-30 18:51:34+07:00,,,,,,24.5,81.1
36163,2025-11-30 18:52:05+07:00,,,,,,24.5,81.0
36164,2025-11-30 18:52:36+07:00,,,,,,24.5,81.0
2382,2025-11-30 18:52:39+07:00,25.5,26.0,67.4,68.7,50.0,,
36165,2025-11-30 18:53:07+07:00,,,,,,24.5,81.3
36166,2025-11-30 18:53:38+07:00,,,,,,24.5,81.2
36167,2025-11-30 18:54:09+07:00,,,,,,24.5,81.3
36168,2025-11-30 18:54:40+07:00,,,,,,24.5,81.5
36169,2025-11-30 18:55:11+07:00,,,,,,24.5,81.0
36170,2025-11-30 18:55:42+07:00,,,,,,24.5,81.0
36171,2025-11-30 18:56:13+07:00,,,,,,24.4,81.0
36172,2025-11-30 18:56:44+07:00,,,,,,24.4,81.1
36173,2025-11-30 18:57:15+07:00,,,,,,24.4,81.0
2383,2025-11-30 18:57:44+07:00,25.5,26.0,67.4,68.7,50.0,,
36174,2025-11-30 18:57:46+07:00,,,,,,24.5,81.0
36175,2025-11-30 18:58:17+07:00,,,,,,24.5,81.0
36176,2025-11-30 18:58:48+07:00,,,,,,24.5,81.2
36177,2025-11-30 18:59:19+07:00,,,,,,24.5,80.9
36178,2025-11-30 18:59:50+07:00,,,,,,24.4,80.9
36179,2025-11-30 19:00:21+07:00,,,,,,24.4,81.1
36180,2025-11-30 19:00:52+07:00,,,,,,24.5,80.9
36181,2025-11-30 19:02:29+07:00,,,,,,24.4,81.0
2384,2025-11-30 19:02:51+07:00,25.4,26.0,67.4,68.7,50.0,,
36182,2025-11-30 19:03:00+07:00,,,,,,24.4,81.0
36183,2025-11-30 19:03:31+07:00,,,,,,24.4,81.1
36184,2025-11-30 19:04:02+07:00,,,,,,24.4,81.1
36185,2025-11-30 19:04:33+07:00,,,,,,24.4,80.9
36186,2025-11-30 19:05:04+07:00,,,,,,24.4,80.9
36187,2025-11-30 19:05:35+07:00,,,,,,24.4,81.2
36188,2025-11-30 19:06:06+07:00,,,,,,24.4,80.9
36189,2025-11-30 19:06:37+07:00,,,,,,24.4,81.0
36190,2025-11-30 19:07:08+07:00,,,,,,24.4,81.0
36191,2025-11-30 19:07:39+07:00,,,,,,24.4,81.0
2385,2025-11-30 19:07:56+07:00,25.4,26.0,67.4,68.7,50.0,,
36192,2025-11-30 19:08:10+07:00,,,,,,24.4,81.0
36193,2025-11-30 19:08:41+07:00,,,,,,24.4,81.0
36194,2025-11-30 19:09:12+07:00,,,,,,24.4,80.9
36195,2025-11-30 19:09:43+07:00,,,,,,24.4,81.0
36196,2025-11-30 19:10:14+07:00,,,,,,24.4,80.9
36197,2025-11-30 19:10:45+07:00,,,,,,24.4,81.0
36198,2025-11-30 19:11:15+07:00,,,,,,24.4,80.9
36199,2025-11-30 19:11:46+07:00,,,,,,24.4,80.9
2386,2025-11-30 19:13:01+07:00,25.4,26.0,67.4,68.7,50.0,,
36200,2025-11-30 19:13:24+07:00,,,,,,24.4,81.2
36201,2025-11-30 19:13:55+07:00,,,,,,24.4,81.2
36202,2025-11-30 19:14:26+07:00,,,,,,24.4,80.9
36203,2025-11-30 19:14:57+07:00,,,,,,24.4,80.9
36204,2025-11-30 19:15:27+07:00,,,,,,24.4,80.9
36205,2025-11-30 19:15:58+07:00,,,,,,24.4,81.0
36206,2025-11-30 19:16:29+07:00,,,,,,24.4,81.0
36207,2025-11-30 19:17:00+07:00,,,,,,24.4,81.0
36208,2025-11-30 19:17:31+07:00,,,,,,24.4,81.0
36209,2025-11-30 19:18:02+07:00,,,,,,24.4,81.1
2387,2025-11-30 19:18:09+07:00,25.4,25.9,67.3,68.7,50.0,,
36210,2025-11-30 19:18:33+07:00,,,,,,24.4,81.2
36211,2025-11-30 19:19:04+07:00,,,,,,24.4,81.0
36212,2025-11-30 19:19:35+07:00,,,,,,24.4,81.1
36213,2025-11-30 19:20:06+07:00,,,,,,24.4,81.1
36214,2025-11-30 19:20:37+07:00,,,,,,24.3,81.2
36215,2025-11-30 19:21:08+07:00,,,,,,24.4,81.1
36216,2025-11-30 19:21:39+07:00,,,,,,24.4,81.0
36217,2025-11-30 19:22:10+07:00,,,,,,24.3,81.1
36218,2025-11-30 19:22:41+07:00,,,,,,24.4,81.0
36219,2025-11-30 19:23:12+07:00,,,,,,24.4,81.0
2388,2025-11-30 19:23:17+07:00,25.4,25.9,67.3,68.7,50.0,,
36220,2025-11-30 19:23:43+07:00,,,,,,24.4,81.0
36221,2025-11-30 19:24:14+07:00,,,,,,24.3,81.0
36222,2025-11-30 19:24:45+07:00,,,,,,24.3,81.0
36223,2025-11-30 19:25:16+07:00,,,,,,24.4,81.0
36224,2025-11-30 19:25:47+07:00,,,,,,24.4,81.0
36225,2025-11-30 19:26:18+07:00,,,,,,24.4,81.1
36226,2025-11-30 19:26:49+07:00,,,,,,24.4,81.1
36227,2025-11-30 19:27:20+07:00,,,,,,24.3,81.0
36228,2025-11-30 19:27:51+07:00,,,,,,24.3,81.1
36229,2025-11-30 19:28:22+07:00,,,,,,24.3,81.0
2389,2025-11-30 19:28:25+07:00,25.3,25.9,67.3,68.7,49.0,,
36230,2025-11-30 19:28:53+07:00,,,,,,24.3,81.0
36231,2025-11-30 19:29:24+07:00,,,,,,24.3,81.0
36232,2025-11-30 19:29:55+07:00,,,,,,24.3,81.0
36233,2025-11-30 19:30:26+07:00,,,,,,24.3,81.1
36234,2025-11-30 19:30:57+07:00,,,,,,24.3,81.0
36235,2025-11-30 19:31:28+07:00,,,,,,24.3,81.1
36236,2025-11-30 19:31:59+07:00,,,,,,24.3,80.9
36237,2025-11-30 19:32:30+07:00,,,,,,24.3,81.1
36238,2025-11-30 19:33:01+07:00,,,,,,24.3,81.0
36239,2025-11-30 19:33:32+07:00,,,,,,24.3,81.0
2390,2025-11-30 19:33:33+07:00,25.3,25.9,67.3,68.7,50.0,,
36240,2025-11-30 19:34:03+07:00,,,,,,24.3,81.0
36241,2025-11-30 19:34:34+07:00,,,,,,24.3,80.9
36242,2025-11-30 19:35:05+07:00,,,,,,24.3,81.0
36243,2025-11-30 19:35:36+07:00,,,,,,24.3,80.9
36244,2025-11-30 19:36:07+07:00,,,,,,24.3,80.9
36245,2025-11-30 19:36:38+07:00,,,,,,24.3,80.9
36246,2025-11-30 19:37:09+07:00,,,,,,24.3,80.9
36247,2025-11-30 19:37:40+07:00,,,,,,24.3,80.8
36248,2025-11-30 19:38:11+07:00,,,,,,24.3,80.8
2391,2025-11-30 19:38:41+07:00,25.3,25.9,67.2,68.60001,50.0,,
36249,2025-11-30 19:38:42+07:00,,,,,,24.3,80.8
36250,2025-11-30 19:39:13+07:00,,,,,,24.3,80.8
36251,2025-11-30 19:39:44+07:00,,,,,,24.3,80.9
36252,2025-11-30 19:40:15+07:00,,,,,,24.3,80.8
36253,2025-11-30 19:40:46+07:00,,,,,,24.3,80.6
36254,2025-11-30 19:41:17+07:00,,,,,,24.3,81.0
36255,2025-11-30 19:41:48+07:00,,,,,,24.3,80.7
36256,2025-11-30 19:42:19+07:00,,,,,,24.3,80.8
36257,2025-11-30 19:42:50+07:00,,,,,,24.3,80.7
36258,2025-11-30 19:43:21+07:00,,,,,,24.3,80.5
2392,2025-11-30 19:43:49+07:00,25.3,25.8,67.2,68.7,50.0,,
36259,2025-11-30 19:43:52+07:00,,,,,,24.3,80.7
36260,2025-11-30 19:44:23+07:00,,,,,,24.3,80.6
36261,2025-11-30 19:44:54+07:00,,,,,,24.2,80.7
36262,2025-11-30 19:45:25+07:00,,,,,,24.3,80.7
36263,2025-11-30 19:45:56+07:00,,,,,,24.3,80.7
36264,2025-11-30 19:46:26+07:00,,,,,,24.3,80.7
36265,2025-11-30 19:46:57+07:00,,,,,,24.3,80.6
36266,2025-11-30 19:47:29+07:00,,,,,,24.3,80.6
36267,2025-11-30 19:48:00+07:00,,,,,,24.3,80.6
36268,2025-11-30 19:48:30+07:00,,,,,,24.2,80.7
2393,2025-11-30 19:48:57+07:00,25.3,25.8,67.2,68.7,50.0,,
36269,2025-11-30 19:49:01+07:00,,,,,,24.3,80.5
36270,2025-11-30 19:49:32+07:00,,,,,,24.2,80.6
36271,2025-11-30 19:50:03+07:00,,,,,,24.2,80.7
36272,2025-11-30 19:50:34+07:00,,,,,,24.2,80.6
36273,2025-11-30 19:51:05+07:00,,,,,,24.2,80.7
36274,2025-11-30 19:51:36+07:00,,,,,,24.2,80.7
36275,2025-11-30 19:52:07+07:00,,,,,,24.2,80.8
36276,2025-11-30 19:52:38+07:00,,,,,,24.2,80.8
36277,2025-11-30 19:53:09+07:00,,,,,,24.2,80.8
36278,2025-11-30 19:53:40+07:00,,,,,,24.2,80.7
2394,2025-11-30 19:54:05+07:00,25.2,25.8,67.2,68.60001,50.0,,
36279,2025-11-30 19:54:11+07:00,,,,,,24.2,80.7
36280,2025-11-30 19:54:42+07:00,,,,,,24.2,80.7
36281,2025-11-30 19:55:13+07:00,,,,,,24.2,80.7
36282,2025-11-30 19:55:44+07:00,,,,,,24.2,80.6
36283,2025-11-30 19:56:15+07:00,,,,,,24.2,80.7
36284,2025-11-30 19:56:46+07:00,,,,,,24.2,80.7
36285,2025-11-30 19:57:17+07:00,,,,,,24.2,80.7
36286,2025-11-30 19:57:48+07:00,,,,,,24.2,80.8
36287,2025-11-30 19:58:19+07:00,,,,,,24.2,80.8
36288,2025-11-30 19:58:50+07:00,,,,,,24.2,80.8
2395,2025-11-30 19:59:13+07:00,25.2,25.8,67.2,68.7,49.0,,
36289,2025-11-30 19:59:21+07:00,,,,,,24.2,80.7
36290,2025-11-30 19:59:52+07:00,,,,,,24.2,80.6
36291,2025-11-30 20:00:23+07:00,,,,,,24.2,80.6
36292,2025-11-30 20:00:54+07:00,,,,,,24.2,80.6
36293,2025-11-30 20:01:25+07:00,,,,,,24.2,80.6
36294,2025-11-30 20:01:56+07:00,,,,,,24.2,80.6
36295,2025-11-30 20:02:27+07:00,,,,,,24.2,80.7
36296,2025-11-30 20:02:58+07:00,,,,,,24.2,80.7
36297,2025-11-30 20:03:29+07:00,,,,,,24.2,80.6
36298,2025-11-30 20:04:00+07:00,,,,,,24.2,80.7
2396,2025-11-30 20:04:21+07:00,25.2,25.7,67.1,68.7,50.0,,
36299,2025-11-30 20:04:31+07:00,,,,,,24.2,80.7
36300,2025-11-30 20:05:02+07:00,,,,,,24.2,80.6
36301,2025-11-30 20:05:33+07:00,,,,,,24.2,80.6
36302,2025-11-30 20:06:04+07:00,,,,,,24.2,80.5
36303,2025-11-30 20:06:35+07:00,,,,,,24.2,80.5
36304,2025-11-30 20:07:06+07:00,,,,,,24.2,80.5
36305,2025-11-30 20:07:37+07:00,,,,,,24.2,80.5
36306,2025-11-30 20:08:08+07:00,,,,,,24.2,80.5
36307,2025-11-30 20:08:39+07:00,,,,,,24.2,80.5
36308,2025-11-30 20:09:10+07:00,,,,,,24.2,80.5
2397,2025-11-30 20:09:29+07:00,25.2,25.7,67.1,68.60001,50.0,,
36309,2025-11-30 20:09:41+07:00,,,,,,24.2,80.5
36310,2025-11-30 20:10:12+07:00,,,,,,24.2,80.6
36311,2025-11-30 20:10:43+07:00,,,,,,24.2,80.5
36312,2025-11-30 20:11:14+07:00,,,,,,24.2,80.6
36313,2025-11-30 20:11:45+07:00,,,,,,24.2,80.4
36314,2025-11-30 20:12:16+07:00,,,,,,24.2,80.5
36315,2025-11-30 20:12:47+07:00,,,,,,24.2,80.5
36316,2025-11-30 20:13:18+07:00,,,,,,24.2,80.5
36317,2025-11-30 20:13:49+07:00,,,,,,24.2,80.5
36318,2025-11-30 20:14:20+07:00,,,,,,24.2,80.5
2398,2025-11-30 20:14:39+07:00,25.2,25.7,67.1,68.7,50.0,,
36319,2025-11-30 20:14:51+07:00,,,,,,24.2,80.7
36320,2025-11-30 20:15:22+07:00,,,,,,24.2,80.6
36321,2025-11-30 20:15:53+07:00,,,,,,24.2,80.6
36322,2025-11-30 20:16:24+07:00,,,,,,24.2,80.6
36323,2025-11-30 20:16:55+07:00,,,,,,24.2,80.6
36324,2025-11-30 20:17:26+07:00,,,,,,24.2,80.6
36325,2025-11-30 20:17:57+07:00,,,,,,24.2,80.5
36326,2025-11-30 20:18:28+07:00,,,,,,24.2,80.5
36327,2025-11-30 20:18:59+07:00,,,,,,24.2,80.6
36328,2025-11-30 20:19:30+07:00,,,,,,24.2,80.6
2399,2025-11-30 20:19:44+07:00,25.1,25.7,67.1,68.7,50.0,,
36329,2025-11-30 20:20:01+07:00,,,,,,24.2,80.5
36330,2025-11-30 20:20:32+07:00,,,,,,24.2,80.6
36331,2025-11-30 20:21:03+07:00,,,,,,24.2,80.5
36332,2025-11-30 20:21:34+07:00,,,,,,24.2,80.4
36333,2025-11-30 20:22:05+07:00,,,,,,24.2,80.6
36334,2025-11-30 20:22:36+07:00,,,,,,24.2,80.4
36335,2025-11-30 20:23:07+07:00,,,,,,24.2,80.4
36336,2025-11-30 20:23:38+07:00,,,,,,24.2,80.5
36337,2025-11-30 20:24:09+07:00,,,,,,24.2,80.6
36338,2025-11-30 20:24:40+07:00,,,,,,24.2,80.4
2400,2025-11-30 20:24:52+07:00,25.1,25.7,67.1,68.7,50.0,,
36339,2025-11-30 20:25:11+07:00,,,,,,24.2,80.5
36340,2025-11-30 20:25:42+07:00,,,,,,24.2,80.5
36341,2025-11-30 20:26:13+07:00,,,,,,24.2,80.5
36342,2025-11-30 20:26:44+07:00,,,,,,24.2,80.5
36343,2025-11-30 20:27:15+07:00,,,,,,24.2,80.5
36344,2025-11-30 20:27:46+07:00,,,,,,24.2,80.5
36345,2025-11-30 20:28:17+07:00,,,,,,24.2,80.5
36346,2025-11-30 20:28:48+07:00,,,,,,24.2,80.5
36347,2025-11-30 20:29:18+07:00,,,,,,24.2,80.5
36348,2025-11-30 20:29:49+07:00,,,,,,24.2,80.5
2401,2025-11-30 20:30:00+07:00,25.1,25.6,67.1,68.7,50.0,,
36349,2025-11-30 20:30:20+07:00,,,,,,24.2,80.6
36350,2025-11-30 20:30:51+07:00,,,,,,24.2,80.5
36351,2025-11-30 20:31:22+07:00,,,,,,24.2,80.5
36352,2025-11-30 20:31:53+07:00,,,,,,24.2,80.5
36353,2025-11-30 20:32:24+07:00,,,,,,24.2,80.5
36354,2025-11-30 20:32:55+07:00,,,,,,24.2,80.5
36355,2025-11-30 20:33:26+07:00,,,,,,24.2,80.5
36356,2025-11-30 20:33:57+07:00,,,,,,24.2,80.5
36357,2025-11-30 20:34:28+07:00,,,,,,24.1,80.5
36358,2025-11-30 20:34:59+07:00,,,,,,24.1,80.6
2402,2025-11-30 20:35:05+07:00,25.1,25.6,67.1,68.7,50.0,,
36359,2025-11-30 20:35:30+07:00,,,,,,24.2,80.4
36360,2025-11-30 20:36:01+07:00,,,,,,24.2,80.4
36361,2025-11-30 20:36:32+07:00,,,,,,24.1,80.4
36362,2025-11-30 20:37:03+07:00,,,,,,24.1,80.4
36363,2025-11-30 20:37:34+07:00,,,,,,24.1,80.4
36364,2025-11-30 20:38:05+07:00,,,,,,24.1,80.5
36365,2025-11-30 20:38:36+07:00,,,,,,24.1,80.5
36366,2025-11-30 20:39:07+07:00,,,,,,24.1,80.5
36367,2025-11-30 20:39:38+07:00,,,,,,24.1,80.5
36368,2025-11-30 20:40:09+07:00,,,,,,24.1,80.6
2403,2025-11-30 20:40:11+07:00,25.1,25.6,67.0,68.60001,49.0,,
36369,2025-11-30 20:40:40+07:00,,,,,,24.1,80.6
36370,2025-11-30 20:41:11+07:00,,,,,,24.1,80.6
36371,2025-11-30 20:41:42+07:00,,,,,,24.1,80.6
36372,2025-11-30 20:42:13+07:00,,,,,,24.1,80.6
36373,2025-11-30 20:42:44+07:00,,,,,,24.1,80.7
36374,2025-11-30 20:43:15+07:00,,,,,,24.1,80.8
36375,2025-11-30 20:43:46+07:00,,,,,,24.1,80.9
36376,2025-11-30 20:44:17+07:00,,,,,,24.1,81.0
36377,2025-11-30 20:44:48+07:00,,,,,,24.1,80.8
2404,2025-11-30 20:45:17+07:00,25.1,25.6,67.0,68.60001,50.0,,
36378,2025-11-30 20:45:19+07:00,,,,,,24.1,80.7
36379,2025-11-30 20:45:50+07:00,,,,,,24.1,80.8
36380,2025-11-30 20:46:21+07:00,,,,,,24.1,80.7
36381,2025-11-30 20:46:52+07:00,,,,,,24.1,80.8
36382,2025-11-30 20:47:23+07:00,,,,,,24.1,80.8
36383,2025-11-30 20:47:54+07:00,,,,,,24.1,80.9
36384,2025-11-30 20:48:25+07:00,,,,,,24.1,80.8
36385,2025-11-30 20:48:56+07:00,,,,,,24.1,80.8
36386,2025-11-30 20:49:27+07:00,,,,,,24.1,80.9
36387,2025-11-30 20:49:58+07:00,,,,,,24.1,80.8
2405,2025-11-30 20:50:24+07:00,25.1,25.6,67.0,68.60001,49.0,,
36388,2025-11-30 20:50:29+07:00,,,,,,24.1,80.8
36389,2025-11-30 20:51:00+07:00,,,,,,24.1,80.8
36390,2025-11-30 20:51:31+07:00,,,,,,24.1,80.7
36391,2025-11-30 20:52:02+07:00,,,,,,24.1,80.8
36392,2025-11-30 20:52:32+07:00,,,,,,24.1,80.8
36393,2025-11-30 20:53:03+07:00,,,,,,24.1,80.9
36394,2025-11-30 20:53:35+07:00,,,,,,24.1,81.0
36395,2025-11-30 20:54:05+07:00,,,,,,24.1,80.9
36396,2025-11-30 20:54:36+07:00,,,,,,24.1,80.9
36397,2025-11-30 20:55:07+07:00,,,,,,24.1,81.0
2406,2025-11-30 20:55:29+07:00,25.0,25.5,67.0,68.60001,50.0,,
36398,2025-11-30 20:55:39+07:00,,,,,,24.1,80.8
36399,2025-11-30 20:56:09+07:00,,,,,,24.1,80.8
36400,2025-11-30 20:56:40+07:00,,,,,,24.1,80.9
36401,2025-11-30 20:57:11+07:00,,,,,,24.1,80.9
36402,2025-11-30 20:57:42+07:00,,,,,,24.0,80.9
36403,2025-11-30 20:58:13+07:00,,,,,,24.1,80.9
36404,2025-11-30 20:58:44+07:00,,,,,,24.1,80.8
36405,2025-11-30 20:59:15+07:00,,,,,,24.1,80.8
36406,2025-11-30 20:59:46+07:00,,,,,,24.1,80.7
36407,2025-11-30 21:00:17+07:00,,,,,,24.1,80.7
2407,2025-11-30 21:00:37+07:00,25.0,25.5,66.9,68.7,50.0,,
36408,2025-11-30 21:00:48+07:00,,,,,,24.1,80.7
36409,2025-11-30 21:01:19+07:00,,,,,,24.1,80.6
36410,2025-11-30 21:01:50+07:00,,,,,,24.1,80.6
36411,2025-11-30 21:02:21+07:00,,,,,,24.1,80.6
36412,2025-11-30 21:02:52+07:00,,,,,,24.1,80.6
36413,2025-11-30 21:03:23+07:00,,,,,,24.1,80.6
36414,2025-11-30 21:03:54+07:00,,,,,,24.1,80.6
36415,2025-11-30 21:04:25+07:00,,,,,,24.0,80.7
36416,2025-11-30 21:04:56+07:00,,,,,,24.1,80.6
36417,2025-11-30 21:05:27+07:00,,,,,,24.0,80.6
2408,2025-11-30 21:05:41+07:00,25.0,25.5,66.9,68.7,49.0,,
36418,2025-11-30 21:05:58+07:00,,,,,,24.0,80.7
36419,2025-11-30 21:06:29+07:00,,,,,,24.0,80.6
36420,2025-11-30 21:07:00+07:00,,,,,,24.0,80.6
36421,2025-11-30 21:07:31+07:00,,,,,,24.0,80.6
36422,2025-11-30 21:08:02+07:00,,,,,,24.0,80.6
36423,2025-11-30 21:08:33+07:00,,,,,,24.0,80.5
36424,2025-11-30 21:09:04+07:00,,,,,,24.0,80.6
36425,2025-11-30 21:09:35+07:00,,,,,,24.0,80.6
36426,2025-11-30 21:10:06+07:00,,,,,,24.0,80.6
36427,2025-11-30 21:10:37+07:00,,,,,,24.0,80.6
2409,2025-11-30 21:10:44+07:00,25.0,25.5,66.9,68.60001,50.0,,
36428,2025-11-30 21:11:08+07:00,,,,,,24.0,80.6
36429,2025-11-30 21:11:39+07:00,,,,,,24.0,80.6
36430,2025-11-30 21:12:10+07:00,,,,,,24.0,80.7
36431,2025-11-30 21:12:41+07:00,,,,,,24.0,80.5
36432,2025-11-30 21:13:12+07:00,,,,,,24.0,80.6
36433,2025-11-30 21:13:43+07:00,,,,,,24.0,80.5
36434,2025-11-30 21:14:14+07:00,,,,,,24.0,80.5
36435,2025-11-30 21:14:45+07:00,,,,,,24.0,80.7
36436,2025-11-30 21:15:16+07:00,,,,,,24.0,80.5
36437,2025-11-30 21:15:47+07:00,,,,,,24.0,80.5
2410,2025-11-30 21:15:50+07:00,25.0,25.5,66.9,68.7,49.0,,
36438,2025-11-30 21:16:18+07:00,,,,,,24.0,80.5
36439,2025-11-30 21:16:49+07:00,,,,,,24.0,80.6
36440,2025-11-30 21:17:20+07:00,,,,,,24.0,80.6
36441,2025-11-30 21:17:51+07:00,,,,,,24.0,80.6
36442,2025-11-30 21:18:22+07:00,,,,,,24.0,80.6
36443,2025-11-30 21:18:53+07:00,,,,,,24.0,80.5
36444,2025-11-30 21:19:24+07:00,,,,,,24.0,80.6
36445,2025-11-30 21:19:55+07:00,,,,,,24.0,80.6
36446,2025-11-30 21:20:26+07:00,,,,,,23.9,80.6
2411,2025-11-30 21:20:56+07:00,25.0,25.4,66.9,68.60001,49.0,,
36447,2025-11-30 21:20:57+07:00,,,,,,24.0,80.7
36448,2025-11-30 21:21:28+07:00,,,,,,23.9,80.7
36449,2025-11-30 21:21:59+07:00,,,,,,23.9,80.7
36450,2025-11-30 21:22:30+07:00,,,,,,24.0,80.7
36451,2025-11-30 21:23:01+07:00,,,,,,23.9,80.8
36452,2025-11-30 21:23:32+07:00,,,,,,23.9,80.8
36453,2025-11-30 21:24:03+07:00,,,,,,24.0,80.8
36454,2025-11-30 21:24:34+07:00,,,,,,24.0,80.7
36455,2025-11-30 21:25:05+07:00,,,,,,24.0,80.8
36456,2025-11-30 21:25:36+07:00,,,,,,24.0,80.7
2412,2025-11-30 21:26:01+07:00,24.9,25.4,66.8,68.7,50.0,,
36457,2025-11-30 21:26:06+07:00,,,,,,24.0,80.7
36458,2025-11-30 21:26:38+07:00,,,,,,24.0,80.7
36459,2025-11-30 21:27:09+07:00,,,,,,24.0,80.7
36460,2025-11-30 21:27:39+07:00,,,,,,24.0,80.7
36461,2025-11-30 21:28:10+07:00,,,,,,23.9,80.7
36462,2025-11-30 21:28:41+07:00,,,,,,24.0,80.7
36463,2025-11-30 21:29:13+07:00,,,,,,24.0,80.7
36464,2025-11-30 21:30:55+07:00,,,,,,24.0,80.6
2413,2025-11-30 21:31:08+07:00,24.9,25.4,66.8,68.60001,49.0,,
36465,2025-11-30 21:31:25+07:00,,,,,,24.0,80.5
36466,2025-11-30 21:31:56+07:00,,,,,,24.0,80.4
36467,2025-11-30 21:32:28+07:00,,,,,,24.0,80.4
36468,2025-11-30 21:32:59+07:00,,,,,,23.9,80.5
36469,2025-11-30 21:33:30+07:00,,,,,,23.9,80.5
36470,2025-11-30 21:34:00+07:00,,,,,,24.0,80.5
36471,2025-11-30 21:34:32+07:00,,,,,,24.0,80.6
36472,2025-11-30 21:35:03+07:00,,,,,,24.0,80.6
36473,2025-11-30 21:35:33+07:00,,,,,,24.0,80.6
36474,2025-11-30 21:36:04+07:00,,,,,,24.0,80.6
2414,2025-11-30 21:36:13+07:00,24.9,25.4,66.8,68.7,50.0,,
36475,2025-11-30 21:36:35+07:00,,,,,,24.0,80.6
36476,2025-11-30 21:37:06+07:00,,,,,,24.0,80.6
36477,2025-11-30 21:37:37+07:00,,,,,,24.0,80.6
36478,2025-11-30 21:38:09+07:00,,,,,,24.0,80.7
36479,2025-11-30 21:38:40+07:00,,,,,,24.0,80.6
36480,2025-11-30 21:39:11+07:00,,,,,,24.0,80.5
36481,2025-11-30 21:39:42+07:00,,,,,,24.0,80.5
36482,2025-11-30 21:40:13+07:00,,,,,,24.0,80.4
36483,2025-11-30 21:40:44+07:00,,,,,,24.0,80.4
36484,2025-11-30 21:41:15+07:00,,,,,,24.0,80.5
36485,2025-11-30 21:41:45+07:00,,,,,,24.0,80.5
36486,2025-11-30 21:42:17+07:00,,,,,,24.0,80.5
36487,2025-11-30 21:42:47+07:00,,,,,,24.0,80.5
36488,2025-11-30 21:43:18+07:00,,,,,,24.0,80.5
36489,2025-11-30 21:43:49+07:00,,,,,,24.0,80.5
36490,2025-11-30 21:44:20+07:00,,,,,,24.0,80.5
36491,2025-11-30 21:44:51+07:00,,,,,,24.0,80.3
36492,2025-11-30 21:45:22+07:00,,,,,,24.0,80.4
36493,2025-11-30 21:45:53+07:00,,,,,,24.0,80.4
36494,2025-11-30 21:46:24+07:00,,,,,,24.0,80.3
36495,2025-11-30 21:46:55+07:00,,,,,,24.0,80.4
36496,2025-11-30 21:47:26+07:00,,,,,,24.0,80.3
36497,2025-11-30 21:47:57+07:00,,,,,,24.0,80.0
36498,2025-11-30 21:48:28+07:00,,,,,,24.0,80.0
36499,2025-11-30 21:48:59+07:00,,,,,,24.0,80.0
36500,2025-11-30 21:49:30+07:00,,,,,,23.9,80.0
2415,2025-11-30 21:49:39+07:00,24.9,25.3,66.8,68.7,49.0,,
36501,2025-11-30 21:50:01+07:00,,,,,,23.9,80.1
36502,2025-11-30 21:50:32+07:00,,,,,,23.9,80.2
36503,2025-11-30 21:51:03+07:00,,,,,,23.9,80.2
36504,2025-11-30 21:51:34+07:00,,,,,,23.9,80.2
36505,2025-11-30 21:52:05+07:00,,,,,,23.9,80.1
36506,2025-11-30 21:52:36+07:00,,,,,,23.9,80.0
36507,2025-11-30 21:53:07+07:00,,,,,,23.9,80.0
36508,2025-11-30 21:53:38+07:00,,,,,,23.9,80.1
36509,2025-11-30 21:54:09+07:00,,,,,,23.9,80.0
36510,2025-11-30 21:54:40+07:00,,,,,,23.9,80.1
2416,2025-11-30 21:54:44+07:00,24.9,25.3,66.7,68.7,50.0,,
36511,2025-11-30 21:55:11+07:00,,,,,,23.9,80.1
36512,2025-11-30 21:55:42+07:00,,,,,,23.9,80.1
36513,2025-11-30 21:56:13+07:00,,,,,,23.9,80.1
36514,2025-11-30 21:56:44+07:00,,,,,,23.9,80.1
36515,2025-11-30 21:57:15+07:00,,,,,,23.9,80.1
36516,2025-11-30 21:57:46+07:00,,,,,,23.9,79.9
36517,2025-11-30 21:58:17+07:00,,,,,,23.9,80.0
36518,2025-11-30 21:58:48+07:00,,,,,,23.9,80.1
36519,2025-11-30 21:59:19+07:00,,,,,,23.9,80.1
36520,2025-11-30 21:59:50+07:00,,,,,,23.9,80.2
2417,2025-11-30 21:59:51+07:00,24.8,25.3,66.7,68.7,49.0,,
36521,2025-11-30 22:00:21+07:00,,,,,,23.9,80.1
36522,2025-11-30 22:00:52+07:00,,,,,,23.9,80.1
36523,2025-11-30 22:01:23+07:00,,,,,,23.9,79.9
36524,2025-11-30 22:01:54+07:00,,,,,,23.8,80.2
36525,2025-11-30 22:02:25+07:00,,,,,,23.8,80.3
36526,2025-11-30 22:02:56+07:00,,,,,,23.9,80.3
36527,2025-11-30 22:03:27+07:00,,,,,,23.9,80.3
36528,2025-11-30 22:03:58+07:00,,,,,,23.9,80.3
36529,2025-11-30 22:04:29+07:00,,,,,,23.9,80.2
