Waktu,Temp1,Temp2,Humid 1,Humid 2,Baterai,Temp outdoor,Humidity outdoor
2025-12-06 05:00:00+07:00,22.233333333333334,22.183333333333334,67.34166666666667,70.25833333333334,37.166666666666664,21.44396551724138,79.09224137931035
2025-12-06 06:00:00+07:00,22.15833333333333,22.108333333333334,67.30833333333332,70.33333333333333,37.083333333333336,21.75948275862069,80.83879310344827
2025-12-06 07:00:00+07:00,22.39090909090909,22.354545454545455,67.4090909090909,70.4,37.0,22.25042735042735,81.67948717948718
2025-12-06 08:00:00+07:00,22.733333333333334,22.775000000000002,67.66666666666667,70.57500416666666,37.0,22.707758620689653,81.89137931034483
2025-12-06 09:00:00+07:00,23.208333333333332,23.40833333333333,68.29166666666667,70.7,37.0,23.103448275862068,80.90258620689656
2025-12-06 10:00:00+07:00,23.608333333333334,23.958333333333332,69.20833333333333,70.6750025,37.0,23.41478260869565,79.67739130434782
2025-12-06 11:00:00+07:00,24.016666666666666,24.5,70.09166666666667,70.58334166666667,37.0,23.682692307692307,78.35096153846153
2025-12-06 12:00:00+07:00,24.236363636363638,24.772727272727273,70.47272727272728,70.5,37.0,23.70862068965517,80.675
2025-12-06 13:00:00+07:00,24.266666666666666,24.8,70.26666666666667,70.49166666666666,36.833333333333336,23.641228070175437,85.3921052631579
2025-12-06 14:00:00+07:00,24.175,24.666666666666668,69.89166666666667,70.5,36.416666666666664,23.41810344827586,85.48362068965517
2025-12-06 15:00:00+07:00,24.03333333333333,24.483333333333334,69.49166666666666,70.55833916666667,36.583333333333336,23.242241379310343,84.90258620689656
2025-12-06 16:00:00+07:00,23.866666666666664,24.275000000000002,69.15833333333333,70.60001,36.166666666666664,23.108620689655176,85.56896551724138
2025-12-06 17:00:00+07:00,23.78333333333333,24.150000000000002,68.93333333333334,70.616675,36.0,23.03189655172414,86.08275862068966
2025-12-06 18:00:00+07:00,23.7,24.045454545454547,68.78181818181818,70.69091,36.0,22.923076923076923,85.77350427350427
2025-12-06 19:00:00+07:00,23.566666666666666,23.891666666666666,68.6,70.69166750000001,36.0,22.742241379310343,83.53189655172415
2025-12-06 20:00:00+07:00,23.424999999999997,23.71666666666667,68.4,70.69166750000001,36.0,22.625,83.72500000000001
2025-12-06 21:00:00+07:00,23.28333333333333,23.541666666666668,68.25,70.60001,36.0,22.478448275862068,83.67327586206896
2025-12-06 22:00:00+07:00,23.2,23.375,68.16666666666667,70.60001,36.0,22.42155172413793,83.98793103448276
2025-12-06 23:00:00+07:00,23.066666666666666,23.21666666666667,68.075,70.51666833333333,36.0,22.238793103448273,83.09396551724137
2025-12-07 00:00:00+07:00,22.918181818181818,23.018181818181816,67.94545454545455,70.46363636363637,36.0,21.98793103448276,82.85172413793103
2025-12-07 01:00:00+07:00,22.758333333333336,22.825,67.85000000000001,70.38333333333334,35.916666666666664,21.83805309734513,81.92743362831858
2025-12-07 02:00:00+07:00,22.6,22.61818181818182,67.7,70.3,35.81818181818182,21.616814159292037,81.87610619469027
2025-12-07 03:00:00+07:00,22.45,22.441666666666666,67.575,70.3,35.333333333333336,21.47117117117117,81.8972972972973
2025-12-07 04:00:00+07:00,22.3,22.263636363636365,67.47272727272728,70.22727272727273,35.09090909090909,21.369642857142857,81.39375
2025-12-07 05:00:00+07:00,22.15833333333333,22.09166666666667,67.35000000000001,70.2,35.083333333333336,21.262385321100915,81.08348623853212
2025-12-07 06:00:00+07:00,22.1,22.0,67.36363636363636,70.27272727272727,35.0,21.55090909090909,82.38181818181818
2025-12-07 07:00:00+07:00,22.266666666666666,22.224999999999998,67.45833333333333,70.45833416666666,35.0,22.13448275862069,83.71465517241379
2025-12-07 08:00:00+07:00,22.641666666666666,22.708333333333332,67.75833333333334,70.65000500000001,35.0,22.57241379310345,85.48620689655172
2025-12-07 09:00:00+07:00,23.083333333333332,23.291666666666668,68.35000000000001,70.78333333333333,35.0,22.955172413793104,86.23879310344829
2025-12-07 10:00:00+07:00,23.5,23.8,69.125,70.73333333333333,35.0,23.18974358974359,85.76495726495726
2025-12-07 11:00:00+07:00,23.718181818181815,24.10909090909091,69.51818181818182,70.7,35.0,23.266037735849054,85.66037735849056
2025-12-07 12:00:00+07:00,23.854545454545452,24.29090909090909,69.7,70.7,35.0,23.305309734513273,86.84867256637168
2025-12-07 13:00:00+07:00,23.899999999999995,24.358333333333334,69.7,70.7,34.916666666666664,23.36551724137931,88.18189655172414
2025-12-07 14:00:00+07:00,23.991666666666664,24.441666666666666,69.78333333333333,70.7,35.0,23.406086956521737,88.38695652173914
2025-12-07 15:00:00+07:00,24.075000000000003,24.5,69.875,70.7,34.833333333333336,23.48611111111111,88.37592592592593
2025-12-07 16:00:00+07:00,24.100000000000005,24.600000000000005,69.9,70.7,34.5,23.5,88.20869565217392
2025-12-07 17:00:00+07:00,24.100000000000005,24.583333333333332,69.80833333333334,70.7,34.166666666666664,23.47179487179487,88.25128205128205
2025-12-07 18:00:00+07:00,24.036363636363635,24.49090909090909,69.65454545454546,70.79090909090908,34.0,23.371052631578944,88.0657894736842
2025-12-07 19:00:00+07:00,23.972727272727273,24.38181818181818,69.52727272727272,70.8,34.0,23.27217391304348,87.71739130434783
2025-12-07 20:00:00+07:00,23.858333333333334,24.258333333333336,69.425,70.81666666666666,34.0,23.179646017699117,87.37964601769912
2025-12-07 21:00:00+07:00,23.775000000000002,24.150000000000002,69.26666666666667,70.9,34.0,23.089655172413792,87.11120689655172
2025-12-07 22:00:00+07:00,23.7,24.03333333333333,69.14999999999999,70.9,34.0,23.000877192982454,86.67105263157895
2025-12-07 23:00:00+07:00,23.6,23.919999999999998,69.01,70.9,34.0,22.90181818181818,86.83818181818182
2025-12-08 00:00:00+07:00,23.544444444444444,23.833333333333332,69.0,70.94444444444444,33.666666666666664,22.9,87.2352380952381
2025-12-08 01:00:00+07:00,23.491666666666664,23.75,68.88333333333334,70.99166666666666,33.166666666666664,22.775000000000002,86.68189655172414
2025-12-08 02:00:00+07:00,23.366666666666664,23.633333333333336,68.75,70.925,33.25,22.574137931034482,85.24137931034483
2025-12-08 03:00:00+07:00,23.233333333333334,23.45,68.64999999999999,70.9,33.083333333333336,22.379310344827587,84.55
2025-12-08 04:00:00+07:00,23.075000000000003,23.25,68.52499999999999,70.9,33.0,22.270689655172415,84.22068965517242
2025-12-08 05:00:00+07:00,22.96666666666667,23.09166666666667,68.49166666666666,70.85833333333333,33.0,22.134188034188035,84.01367521367521
2025-12-08 06:00:00+07:00,22.9,23.0,68.43636363636364,70.84545454545454,33.0,22.32844827586207,84.63879310344828
2025-12-08 07:00:00+07:00,23.03333333333333,23.150000000000002,68.59166666666667,70.89166666666667,33.0,22.74736842105263,84.49473684210525
2025-12-08 08:00:00+07:00,23.316666666666666,23.53333333333333,68.96666666666667,71.12500416666667,33.0,23.124324324324327,84.29549549549549
2025-12-08 09:00:00+07:00,24.491666666666664,24.775000000000002,69.65833333333333,72.29166833333333,33.0,23.597345132743364,83.26637168141593
2025-12-08 10:00:00+07:00,25.941666666666666,25.71666666666667,67.825,72.50000166666668,33.0,24.341592920353982,81.26371681415928
2025-12-08 11:00:00+07:00,26.68,26.689999999999998,67.87,72.310004,33.0,24.78878504672897,82.68598130841121
2025-12-08 12:00:00+07:00,26.45,26.666666666666668,68.20395833333333,72.07125350000001,32.833333333333336,24.634862385321103,85.24678899082568
2025-12-08 13:00:00+07:00,22.535714285714285,22.75714285714286,68.53791666666667,71.832503,33.785714285714285,24.607894736842105,84.29473684210527
2025-12-08 14:00:00+07:00,24.862963231783823,25.2046978657874,68.871875,71.59375250000001,32.666666666666664,24.67758620689655,84.00172413793103
2025-12-08 15:00:00+07:00,22.21666666666667,19.175,69.20583333333335,71.35500200000001,30.75,25.02857142857143,82.94095238095237
2025-12-08 16:00:00+07:00,26.08181818181818,26.836363636363636,69.53979166666667,71.1162515,32.0,24.90173913043478,82.64608695652173
2025-12-08 17:00:00+07:00,25.675,26.308333333333334,69.87375,70.87750100000001,32.0,24.597115384615385,84.10673076923078
2025-12-08 18:00:00+07:00,25.349999999999998,25.933333333333334,70.20770833333334,70.6387505,31.916666666666668,24.306896551724137,85.66120689655173
2025-12-08 19:00:00+07:00,25.09166666666667,25.625,70.54166666666667,70.4,31.333333333333332,24.07179487179487,85.76581196581196
2025-12-08 20:00:00+07:00,24.900000000000002,25.375,70.50833333333334,70.55000166666666,31.166666666666668,23.959130434782605,83.98173913043478
2025-12-08 21:00:00+07:00,24.9,25.3,70.94545454545454,70.98182181818181,31.0,23.927192982456138,84.44561403508771
2025-12-08 22:00:00+07:00,24.791666666666668,25.2,70.97500000000001,71.22500083333334,31.0,23.712931034482757,84.5491379310345
2025-12-08 23:00:00+07:00,24.53333333333333,24.875,70.50833333333334,71.08333833333333,31.0,23.464957264957267,84.71965811965812
2025-12-09 00:00:00+07:00,24.3,24.633333333333336,70.22500000000001,70.91666666666667,31.0,23.317241379310346,84.56896551724138
2025-12-09 01:00:00+07:00,24.141666666666666,24.40833333333333,69.99166666666666,70.80833333333334,31.0,23.20603448275862,84.875
2025-12-09 02:00:00+07:00,23.991666666666664,24.241666666666664,69.85000000000001,70.72500000000001,30.833333333333332,23.07844827586207,85.43275862068967
2025-12-09 03:00:00+07:00,23.854545454545452,24.081818181818186,69.78181818181818,70.66364,30.636363636363637,22.94017094017094,84.57863247863249
2025-12-09 04:00:00+07:00,23.741666666666664,23.933333333333334,69.675,70.60001,30.333333333333332,22.824137931034482,84.64827586206896
2025-12-09 05:00:00+07:00,23.633333333333336,23.758333333333336,69.56666666666666,70.55833916666667,30.166666666666668,22.75344827586207,84.55862068965517
2025-12-09 06:00:00+07:00,23.566666666666666,23.7,69.5,70.5250025,30.0,22.825,85.63189655172413
2025-12-09 07:00:00+07:00,23.625,23.724999999999998,69.55,70.59167583333333,30.0,23.04310344827586,86.13534482758621
2025-12-09 08:00:00+07:00,23.78333333333333,23.933333333333334,69.72500000000001,70.6750025,30.0,23.36173913043478,84.79652173913044
2025-12-09 09:00:00+07:00,24.0,24.211111111111112,70.01111111111112,70.75555555555555,30.0,23.60353982300885,85.08318584070796
2025-12-09 10:00:00+07:00,24.325,24.583333333333332,70.48333333333333,70.875,30.0,24.077981651376145,86.08899082568809
2025-12-09 11:00:00+07:00,24.983333333333334,25.383333333333336,71.58333333333333,71.14167083333334,30.0,24.46206896551724,84.58275862068966
2025-12-09 12:00:00+07:00,25.366666666666664,25.891666666666666,71.85000000000001,71.2,30.0,24.497391304347826,83.96434782608695
2025-12-09 13:00:00+07:00,25.60909090909091,26.181818181818183,72.2090909090909,71.25454545454545,30.0,24.831481481481482,85.15555555555555
2025-12-09 14:00:00+07:00,25.8,26.483333333333334,72.36666666666666,71.325,30.0,24.9027027027027,83.2072072072072
2025-12-09 15:00:00+07:00,25.718181818181815,26.39090909090909,71.91818181818182,71.30000000000001,29.545454545454547,24.554782608695653,80.7295652173913
2025-12-09 16:00:00+07:00,25.316666666666666,25.974999999999998,71.49166666666666,71.10001,29.0,24.223478260869562,81.3008695652174
2025-12-09 17:00:00+07:00,25.083333333333332,25.691666666666666,71.24166666666666,71.0250025,29.083333333333332,24.207758620689653,83.60689655172413
2025-12-09 18:00:00+07:00,24.900000000000002,25.441666666666666,70.91666666666667,70.96666666666667,29.0,23.91578947368421,82.53333333333333
2025-12-09 19:00:00+07:00,24.641666666666666,25.108333333333334,70.54166666666667,70.76666666666667,29.0,23.713675213675213,82.63589743589743
2025-12-09 20:00:00+07:00,24.38333333333333,24.741666666666664,70.3,70.7,29.0,23.589655172413792,83.25689655172413
2025-12-09 21:00:00+07:00,24.218181818181815,24.481818181818184,70.12727272727273,70.71818181818182,29.0,23.400892857142857,83.94464285714285
2025-12-09 22:00:00+07:00,24.125,24.40833333333333,70.00833333333334,70.77499999999999,29.0,23.41120689655172,84.21637931034483
2025-12-09 23:00:00+07:00,24.075000000000003,24.358333333333334,69.86666666666667,70.69166833333334,29.0,23.247413793103448,83.27758620689656
2025-12-10 00:00:00+07:00,23.90833333333333,24.166666666666668,69.81666666666666,70.550005,28.916666666666668,23.042241379310347,81.94137931034483
2025-12-10 01:00:00+07:00,23.758333333333336,23.983333333333334,69.72500000000001,70.5,28.666666666666668,22.952136752136752,83.03675213675213
2025-12-10 02:00:00+07:00,23.641666666666666,23.833333333333332,69.59166666666665,70.43333333333334,28.166666666666668,22.78793103448276,82.78534482758621
2025-12-10 03:00:00+07:00,23.518181818181816,23.663636363636364,69.48181818181818,70.38181818181819,28.181818181818183,22.699137931034482,83.43275862068967
2025-12-10 04:00:00+07:00,23.416666666666668,23.558333333333334,69.38333333333334,70.31666666666666,28.0,22.593103448275862,83.37327586206897
2025-12-10 05:00:00+07:00,23.266666666666666,23.383333333333336,69.27499999999999,70.23333416666667,28.083333333333332,22.406837606837605,82.44786324786324
2025-12-10 06:00:00+07:00,23.2,23.28333333333333,69.21666666666667,70.20833333333333,28.0,22.603448275862068,83.425
2025-12-10 07:00:00+07:00,23.363636363636363,23.436363636363637,69.37272727272727,70.30909090909091,28.0,23.127586206896552,83.74827586206897
2025-12-10 08:00:00+07:00,23.675,23.8125,69.7,70.45,28.0,23.604,84.27600000000001
2025-12-10 09:00:00+07:00,24.15833333333333,24.375,70.43333333333334,70.58334166666667,28.0,23.92912621359223,84.06019417475729
2025-12-10 10:00:00+07:00,24.575,24.90833333333333,71.16666666666667,70.7,28.0,24.21,83.08363636363637
2025-12-10 11:00:00+07:00,25.025000000000002,25.46666666666667,71.89999999999999,70.77499999999999,28.0,24.60875,81.89
2025-12-10 12:00:00+07:00,25.7,26.28,72.71000000000001,70.89000000000001,28.0,25.308823529411764,80.61176470588235
2025-12-10 13:00:00+07:00,26.333333333333332,27.208333333333332,73.21666666666667,70.68333666666666,28.0,25.78316831683168,76.8069306930693
2025-12-10 14:00:00+07:00,26.683333333333334,27.741666666666664,73.3,70.55833916666667,28.0,25.817333333333334,75.88133333333334
2025-12-10 15:00:00+07:00,26.545454545454547,27.563636363636363,73.03636363636363,70.34545454545454,28.0,25.426881720430107,75.06344086021505
2025-12-10 16:00:00+07:00,26.008333333333336,26.974999999999998,71.14166666666667,70.15833416666668,27.333333333333332,24.91896551724138,75.13620689655171
2025-12-10 17:00:00+07:00,25.545454545454547,26.41818181818182,69.78181818181818,70.06364272727272,27.363636363636363,24.715929203539822,77.19380530973451
2025-12-10 18:00:00+07:00,25.349999999999998,26.09166666666667,70.1,70.10001,27.166666666666668,24.48715596330275,78.73211009174311
2025-12-10 19:00:00+07:00,25.175,25.791666666666668,70.00833333333334,70.10001,27.166666666666668,24.31931818181818,80.71931818181818
2025-12-10 20:00:00+07:00,25.03,25.56,69.78999999999999,70.08000799999999,27.1,24.386363636363637,81.36136363636363
2025-12-10 21:00:00+07:00,25.0,25.5,69.6,70.14546,27.0,24.440909090909088,80.71818181818182
2025-12-10 22:00:00+07:00,24.96666666666667,25.40833333333333,69.64999999999999,70.116675,27.0,24.148421052631576,80.18947368421053
2025-12-10 23:00:00+07:00,24.663636363636364,25.11818181818182,69.4090909090909,69.99091090909091,27.0,23.563636363636363,80.78295454545454
2025-12-11 00:00:00+07:00,24.40833333333333,24.8,69.25,69.85833333333333,27.0,23.354545454545452,81.17386363636363
2025-12-11 01:00:00+07:00,24.2,24.508333333333336,69.24166666666666,69.74166666666666,27.0,23.161538461538463,80.85897435897436
2025-12-11 02:00:00+07:00,23.958333333333332,24.25,69.05833333333332,69.60000833333334,27.0,22.891150442477876,79.84070796460178
2025-12-11 03:00:00+07:00,23.733333333333334,23.991666666666664,68.90833333333335,69.5,27.0,22.716379310344827,80.34224137931035
2025-12-11 04:00:00+07:00,23.566666666666666,23.775000000000002,68.75833333333334,69.41666666666667,27.0,22.608849557522124,80.42566371681416
2025-12-11 05:00:00+07:00,23.436363636363637,23.6,68.63636363636364,69.37272727272727,27.0,22.532758620689656,81.14913793103447
